SEANCE;CODE_INDICE;LIB_INDICE;INDICE_JOUR    ;INDICE_VEILLE;VARIATION_VEILLE;INDICE_PLUS_HAUT;INDICE_PLUS_BAS
11/07/2025   ;905015    ;AGROALIMENT BOISSO;13173.737           ;13142.069           ;0.241               ;13173.737           ;9640.095            
11/07/2025   ;905016    ;PROD MENAGER SOIN ;3308.373            ;3290.736            ;0.536               ;3325.105            ;2595.754            
11/07/2025   ;905017    ;INDUSTRIES        ;1825.935            ;1818.396            ;0.415               ;1868.457            ;1769.480            
11/07/2025   ;905018    ;BATIM MATE CONSTRU;773.279             ;773.055             ;0.029               ;838.631             ;759.567             
11/07/2025   ;905020    ;MATERIAUX DE BASE ;6732.796            ;6782.655            ;-0.735              ;6782.655            ;5047.171            
11/07/2025   ;905028    ;TUNINDEX20        ;5277.266            ;5251.346            ;0.494               ;5277.266            ;4334.940            
14/07/2025   ;905001    ;TUNINDEX          ;11752.880           ;11746.152           ;0.057               ;11752.880           ;9852.655            
14/07/2025   ;905002    ;STES FINANCIERES  ;8672.277            ;8653.955            ;0.212               ;8672.277            ;7422.694            
14/07/2025   ;905003    ;BANQUES           ;8007.877            ;7986.699            ;0.265               ;8007.877            ;6882.489            
14/07/2025   ;905004    ;ASSURANCES        ;16653.498           ;16716.231           ;-0.375              ;16767.582           ;14456.087           
14/07/2025   ;905005    ;SERVICES FINANCIER;16335.548           ;16341.574           ;-0.037              ;16486.977           ;12379.626           
14/07/2025   ;905008    ;SERVICES AUX CONSO;3943.083            ;3924.397            ;0.476               ;3943.093            ;3132.261            
14/07/2025   ;905009    ;DISTRIBUTION      ;6212.310            ;6182.870            ;0.476               ;6212.326            ;4934.863            
14/07/2025   ;905013    ;BIENS CONSOMMATION;10600.396           ;10625.601           ;-0.237              ;10625.601           ;7913.264            
14/07/2025   ;905015    ;AGROALIMENT BOISSO;13127.458           ;13173.737           ;-0.351              ;13173.737           ;9640.095            
14/07/2025   ;905016    ;PROD MENAGER SOIN ;3312.918            ;3308.373            ;0.137               ;3325.105            ;2595.754            
14/07/2025   ;905017    ;INDUSTRIES        ;1821.211            ;1825.935            ;-0.259              ;1868.457            ;1769.480            
14/07/2025   ;905018    ;BATIM MATE CONSTRU;775.551             ;773.279             ;0.294               ;838.631             ;759.567             
14/07/2025   ;905020    ;MATERIAUX DE BASE ;6759.156            ;6732.796            ;0.392               ;6782.655            ;5047.171            
14/07/2025   ;905028    ;TUNINDEX20        ;5281.787            ;5277.266            ;0.086               ;5281.787            ;4334.940            
15/07/2025   ;905001    ;TUNINDEX          ;11768.686           ;11752.880           ;0.134               ;11768.686           ;9852.655            
15/07/2025   ;905002    ;STES FINANCIERES  ;8689.266            ;8672.277            ;0.196               ;8689.266            ;7422.694            
15/07/2025   ;905003    ;BANQUES           ;8024.098            ;8007.877            ;0.203               ;8024.098            ;6882.489            
15/07/2025   ;905004    ;ASSURANCES        ;16684.424           ;16653.498           ;0.186               ;16767.582           ;14456.087           
15/07/2025   ;905005    ;SERVICES FINANCIER;16353.196           ;16335.548           ;0.108               ;16486.977           ;12379.626           
15/07/2025   ;905008    ;SERVICES AUX CONSO;3963.173            ;3943.083            ;0.509               ;3963.173            ;3132.261            
15/07/2025   ;905009    ;DISTRIBUTION      ;6243.961            ;6212.310            ;0.509               ;6243.961            ;4934.863            
15/07/2025   ;905013    ;BIENS CONSOMMATION;10586.160           ;10600.396           ;-0.134              ;10625.601           ;7913.264            
15/07/2025   ;905015    ;AGROALIMENT BOISSO;13104.186           ;13127.458           ;-0.177              ;13173.737           ;9640.095            
15/07/2025   ;905016    ;PROD MENAGER SOIN ;3313.122            ;3312.918            ;0.006               ;3325.105            ;2595.754            
15/07/2025   ;905017    ;INDUSTRIES        ;1825.745            ;1821.211            ;0.249               ;1868.457            ;1769.480            
15/07/2025   ;905018    ;BATIM MATE CONSTRU;783.148             ;775.551             ;0.980               ;838.631             ;759.567             
15/07/2025   ;905020    ;MATERIAUX DE BASE ;6785.544            ;6759.156            ;0.390               ;6785.544            ;5047.171            
15/07/2025   ;905028    ;TUNINDEX20        ;5284.632            ;5281.787            ;0.054               ;5284.632            ;4334.940            
16/07/2025   ;905001    ;TUNINDEX          ;11793.074           ;11768.686           ;0.207               ;11793.074           ;9852.655            
16/07/2025   ;905002    ;STES FINANCIERES  ;8681.680            ;8689.266            ;-0.087              ;8689.266            ;7422.694            
16/07/2025   ;905003    ;BANQUES           ;8009.918            ;8024.098            ;-0.177              ;8024.098            ;6882.489            
16/07/2025   ;905004    ;ASSURANCES        ;16679.847           ;16684.424           ;-0.027              ;16767.582           ;14456.087           
16/07/2025   ;905005    ;SERVICES FINANCIER;16543.301           ;16353.196           ;1.162               ;16543.301           ;12379.626           
16/07/2025   ;905008    ;SERVICES AUX CONSO;4000.923            ;3963.173            ;0.953               ;4000.923            ;3132.261            
16/07/2025   ;905009    ;DISTRIBUTION      ;6303.436            ;6243.961            ;0.953               ;6303.436            ;4934.863            
16/07/2025   ;905013    ;BIENS CONSOMMATION;10688.530           ;10586.160           ;0.967               ;10688.530           ;7913.264            
16/07/2025   ;905015    ;AGROALIMENT BOISSO;13271.974           ;13104.186           ;1.280               ;13271.974           ;9640.095            
16/07/2025   ;905016    ;PROD MENAGER SOIN ;3311.295            ;3313.122            ;-0.055              ;3325.105            ;2595.754            
16/07/2025   ;905017    ;INDUSTRIES        ;1827.437            ;1825.745            ;0.093               ;1868.457            ;1769.480            
16/07/2025   ;905018    ;BATIM MATE CONSTRU;788.160             ;783.148             ;0.640               ;838.631             ;759.567             
16/07/2025   ;905020    ;MATERIAUX DE BASE ;6766.628            ;6785.544            ;-0.279              ;6785.544            ;5047.171            
16/07/2025   ;905028    ;TUNINDEX20        ;5292.171            ;5284.632            ;0.143               ;5292.171            ;4334.940            
17/07/2025   ;905001    ;TUNINDEX          ;11787.742           ;11793.074           ;-0.045              ;11793.074           ;9852.655            
17/07/2025   ;905002    ;STES FINANCIERES  ;8678.438            ;8681.680            ;-0.037              ;8689.266            ;7422.694            
17/07/2025   ;905003    ;BANQUES           ;8005.763            ;8009.918            ;-0.052              ;8024.098            ;6882.489            
17/07/2025   ;905004    ;ASSURANCES        ;16683.662           ;16679.847           ;0.023               ;16767.582           ;14456.087           
17/07/2025   ;905005    ;SERVICES FINANCIER;16562.866           ;16543.301           ;0.118               ;16562.866           ;12379.626           
17/07/2025   ;905008    ;SERVICES AUX CONSO;4002.574            ;4000.923            ;0.041               ;4002.574            ;3132.261            
17/07/2025   ;905009    ;DISTRIBUTION      ;6306.039            ;6303.436            ;0.041               ;6306.039            ;4934.863            
17/07/2025   ;905013    ;BIENS CONSOMMATION;10661.220           ;10688.530           ;-0.256              ;10688.530           ;7913.264            
17/07/2025   ;905015    ;AGROALIMENT BOISSO;13279.907           ;13271.974           ;0.060               ;13279.907           ;9640.095            
17/07/2025   ;905016    ;PROD MENAGER SOIN ;3268.630            ;3311.295            ;-1.288              ;3325.105            ;2595.754            
17/07/2025   ;905017    ;INDUSTRIES        ;1842.171            ;1827.437            ;0.806               ;1868.457            ;1769.480            
17/07/2025   ;905018    ;BATIM MATE CONSTRU;808.788             ;788.160             ;2.617               ;838.631             ;759.567             
17/07/2025   ;905020    ;MATERIAUX DE BASE ;6667.276            ;6766.628            ;-1.468              ;6785.544            ;5047.171            
17/07/2025   ;905028    ;TUNINDEX20        ;5284.017            ;5292.171            ;-0.154              ;5292.171            ;4334.940            
18/07/2025   ;905001    ;TUNINDEX          ;11796.332           ;11787.742           ;0.073               ;11796.332           ;9852.655            
18/07/2025   ;905002    ;STES FINANCIERES  ;8676.570            ;8678.438            ;-0.022              ;8689.266            ;7422.694            
18/07/2025   ;905003    ;BANQUES           ;8012.651            ;8005.763            ;0.086               ;8024.098            ;6882.489            
18/07/2025   ;905004    ;ASSURANCES        ;16477.177           ;16683.662           ;-1.238              ;16767.582           ;14456.087           
18/07/2025   ;905005    ;SERVICES FINANCIER;16481.736           ;16562.866           ;-0.490              ;16562.866           ;12379.626           
18/07/2025   ;905008    ;SERVICES AUX CONSO;4012.098            ;4002.574            ;0.238               ;4012.098            ;3132.261            
18/07/2025   ;905009    ;DISTRIBUTION      ;6321.043            ;6306.039            ;0.238               ;6321.043            ;4934.863            
18/07/2025   ;905013    ;BIENS CONSOMMATION;10712.050           ;10661.220           ;0.477               ;10712.050           ;7913.264            
18/07/2025   ;905015    ;AGROALIMENT BOISSO;13362.673           ;13279.907           ;0.623               ;13362.673           ;9640.095            
18/07/2025   ;905016    ;PROD MENAGER SOIN ;3268.313            ;3268.630            ;-0.010              ;3325.105            ;2595.754            
18/07/2025   ;905017    ;INDUSTRIES        ;1834.389            ;1842.171            ;-0.422              ;1868.457            ;1769.480            
18/07/2025   ;905018    ;BATIM MATE CONSTRU;808.451             ;808.788             ;-0.042              ;838.631             ;759.567             
18/07/2025   ;905020    ;MATERIAUX DE BASE ;6677.069            ;6667.276            ;0.147               ;6785.544            ;5047.171            
18/07/2025   ;905028    ;TUNINDEX20        ;5288.853            ;5284.017            ;0.092               ;5292.171            ;4334.940            
21/07/2025   ;905001    ;TUNINDEX          ;11808.088           ;11796.332           ;0.100               ;11808.088           ;9852.655            
21/07/2025   ;905002    ;STES FINANCIERES  ;8644.407            ;8676.570            ;-0.371              ;8689.266            ;7422.694            
21/07/2025   ;905003    ;BANQUES           ;7977.319            ;8012.651            ;-0.441              ;8024.098            ;6882.489            
21/07/2025   ;905004    ;ASSURANCES        ;16538.560           ;16477.177           ;0.373               ;16767.582           ;14456.087           
21/07/2025   ;905005    ;SERVICES FINANCIER;16480.288           ;16481.736           ;-0.009              ;16562.866           ;12379.626           
21/07/2025   ;905008    ;SERVICES AUX CONSO;4027.756            ;4012.098            ;0.390               ;4027.756            ;3132.261            
21/07/2025   ;905009    ;DISTRIBUTION      ;6345.711            ;6321.043            ;0.390               ;6345.711            ;4934.863            
21/07/2025   ;905013    ;BIENS CONSOMMATION;10797.370           ;10712.050           ;0.796               ;10797.370           ;7913.264            
21/07/2025   ;905015    ;AGROALIMENT BOISSO;13566.597           ;13362.673           ;1.526               ;13566.597           ;9640.095            
21/07/2025   ;905016    ;PROD MENAGER SOIN ;3214.719            ;3268.313            ;-1.640              ;3325.105            ;2595.754            
21/07/2025   ;905017    ;INDUSTRIES        ;1853.693            ;1834.389            ;1.052               ;1868.457            ;1769.480            
21/07/2025   ;905018    ;BATIM MATE CONSTRU;818.079             ;808.451             ;1.191               ;838.631             ;759.567             
21/07/2025   ;905020    ;MATERIAUX DE BASE ;6668.204            ;6677.069            ;-0.133              ;6785.544            ;5047.171            
21/07/2025   ;905028    ;TUNINDEX20        ;5290.123            ;5288.853            ;0.024               ;5292.171            ;4334.940            
22/07/2025   ;905001    ;TUNINDEX          ;11828.079           ;11808.088           ;0.169               ;11828.079           ;9852.655            
22/07/2025   ;905002    ;STES FINANCIERES  ;8629.195            ;8644.407            ;-0.176              ;8689.266            ;7422.694            
22/07/2025   ;905003    ;BANQUES           ;7957.216            ;7977.319            ;-0.252              ;8024.098            ;6882.489            
22/07/2025   ;905004    ;ASSURANCES        ;16538.560           ;16538.560           ;0.000               ;16767.582           ;14456.087           
22/07/2025   ;905005    ;SERVICES FINANCIER;16605.931           ;16480.288           ;0.762               ;16605.931           ;12379.626           
22/07/2025   ;905008    ;SERVICES AUX CONSO;4099.245            ;4027.756            ;1.775               ;4099.245            ;3132.261            
22/07/2025   ;905009    ;DISTRIBUTION      ;6458.342            ;6345.711            ;1.775               ;6458.342            ;4934.863            
22/07/2025   ;905013    ;BIENS CONSOMMATION;10836.555           ;10797.370           ;0.363               ;10836.555           ;7913.264            
22/07/2025   ;905015    ;AGROALIMENT BOISSO;13692.064           ;13566.597           ;0.925               ;13692.064           ;9640.095            
22/07/2025   ;905016    ;PROD MENAGER SOIN ;3164.124            ;3214.719            ;-1.574              ;3325.105            ;2595.754            
22/07/2025   ;905017    ;INDUSTRIES        ;1853.785            ;1853.693            ;0.005               ;1868.457            ;1769.480            
22/07/2025   ;905018    ;BATIM MATE CONSTRU;818.120             ;818.079             ;0.005               ;838.631             ;759.567             
22/07/2025   ;905020    ;MATERIAUX DE BASE ;6845.700            ;6668.204            ;2.662               ;6845.700            ;5047.171            
22/07/2025   ;905028    ;TUNINDEX20        ;5298.693            ;5290.123            ;0.162               ;5298.693            ;4334.940            
23/07/2025   ;905001    ;TUNINDEX          ;11857.130           ;11828.079           ;0.246               ;11857.130           ;9852.655            
23/07/2025   ;905002    ;STES FINANCIERES  ;8649.480            ;8629.195            ;0.235               ;8689.266            ;7422.694            
23/07/2025   ;905003    ;BANQUES           ;7979.995            ;7957.216            ;0.286               ;8024.098            ;6882.489            
23/07/2025   ;905004    ;ASSURANCES        ;16616.023           ;16538.560           ;0.468               ;16767.582           ;14456.087           
23/07/2025   ;905005    ;SERVICES FINANCIER;16490.020           ;16605.931           ;-0.698              ;16605.931           ;12379.626           
23/07/2025   ;905008    ;SERVICES AUX CONSO;4109.316            ;4099.245            ;0.246               ;4109.316            ;3132.261            
23/07/2025   ;905009    ;DISTRIBUTION      ;6474.210            ;6458.342            ;0.246               ;6474.210            ;4934.863            
23/07/2025   ;905013    ;BIENS CONSOMMATION;10840.992           ;10836.555           ;0.041               ;10840.992           ;7913.264            
23/07/2025   ;905015    ;AGROALIMENT BOISSO;13633.811           ;13692.064           ;-0.425              ;13692.064           ;9640.095            
23/07/2025   ;905016    ;PROD MENAGER SOIN ;3217.575            ;3164.124            ;1.689               ;3325.105            ;2595.754            
23/07/2025   ;905017    ;INDUSTRIES        ;1847.205            ;1853.785            ;-0.355              ;1868.457            ;1769.480            
23/07/2025   ;905018    ;BATIM MATE CONSTRU;809.092             ;818.120             ;-1.103              ;838.631             ;759.567             
23/07/2025   ;905020    ;MATERIAUX DE BASE ;7071.179            ;6845.700            ;3.294               ;7071.179            ;5047.171            
23/07/2025   ;905028    ;TUNINDEX20        ;5311.112            ;5298.693            ;0.234               ;5311.112            ;4334.940            
24/07/2025   ;905001    ;TUNINDEX          ;11875.026           ;11857.130           ;0.151               ;11875.026           ;9852.655            
24/07/2025   ;905002    ;STES FINANCIERES  ;8638.280            ;8649.480            ;-0.129              ;8689.266            ;7422.694            
24/07/2025   ;905003    ;BANQUES           ;7971.199            ;7979.995            ;-0.110              ;8024.098            ;6882.489            
24/07/2025   ;905004    ;ASSURANCES        ;16615.386           ;16616.023           ;-0.004              ;16767.582           ;14456.087           
24/07/2025   ;905005    ;SERVICES FINANCIER;16404.670           ;16490.020           ;-0.518              ;16605.931           ;12379.626           
24/07/2025   ;905008    ;SERVICES AUX CONSO;4147.516            ;4109.316            ;0.930               ;4147.516            ;3132.261            
24/07/2025   ;905009    ;DISTRIBUTION      ;6534.393            ;6474.210            ;0.930               ;6534.393            ;4934.863            
24/07/2025   ;905013    ;BIENS CONSOMMATION;10911.710           ;10840.992           ;0.652               ;10911.710           ;7913.264            
24/07/2025   ;905015    ;AGROALIMENT BOISSO;13721.127           ;13633.811           ;0.640               ;13721.127           ;9640.095            
24/07/2025   ;905016    ;PROD MENAGER SOIN ;3239.888            ;3217.575            ;0.693               ;3325.105            ;2595.754            
24/07/2025   ;905017    ;INDUSTRIES        ;1843.440            ;1847.205            ;-0.204              ;1868.457            ;1769.480            
24/07/2025   ;905018    ;BATIM MATE CONSTRU;799.860             ;809.092             ;-1.141              ;838.631             ;759.567             
24/07/2025   ;905020    ;MATERIAUX DE BASE ;7167.351            ;7071.179            ;1.360               ;7167.351            ;5047.171            
24/07/2025   ;905028    ;TUNINDEX20        ;5322.721            ;5311.112            ;0.219               ;5322.721            ;4334.940            
28/07/2025   ;905001    ;TUNINDEX          ;11855.795           ;11875.026           ;-0.162              ;11875.026           ;9852.655            
28/07/2025   ;905002    ;STES FINANCIERES  ;8644.879            ;8638.280            ;0.076               ;8689.266            ;7422.694            
28/07/2025   ;905003    ;BANQUES           ;7981.444            ;7971.199            ;0.129               ;8024.098            ;6882.489            
28/07/2025   ;905004    ;ASSURANCES        ;16607.464           ;16615.386           ;-0.048              ;16767.582           ;14456.087           
28/07/2025   ;905005    ;SERVICES FINANCIER;16311.854           ;16404.670           ;-0.566              ;16605.931           ;12379.626           
28/07/2025   ;905008    ;SERVICES AUX CONSO;4191.020            ;4147.516            ;1.049               ;4191.020            ;3132.261            
28/07/2025   ;905009    ;DISTRIBUTION      ;6602.933            ;6534.393            ;1.049               ;6602.933            ;4934.863            
28/07/2025   ;905013    ;BIENS CONSOMMATION;10840.407           ;10911.710           ;-0.653              ;10911.710           ;7913.264            
28/07/2025   ;905015    ;AGROALIMENT BOISSO;13656.250           ;13721.127           ;-0.473              ;13721.127           ;9640.095            
28/07/2025   ;905016    ;PROD MENAGER SOIN ;3198.475            ;3239.888            ;-1.278              ;3325.105            ;2595.754            
28/07/2025   ;905017    ;INDUSTRIES        ;1833.851            ;1843.440            ;-0.520              ;1868.457            ;1769.480            
28/07/2025   ;905018    ;BATIM MATE CONSTRU;787.396             ;799.860             ;-1.558              ;838.631             ;759.567             
28/07/2025   ;905020    ;MATERIAUX DE BASE ;7166.943            ;7167.351            ;-0.006              ;7167.351            ;5047.171            
28/07/2025   ;905028    ;TUNINDEX20        ;5319.959            ;5322.721            ;-0.052              ;5322.721            ;4334.940            
29/07/2025   ;905001    ;TUNINDEX          ;11848.822           ;11855.795           ;-0.059              ;11875.026           ;9852.655            
29/07/2025   ;905002    ;STES FINANCIERES  ;8634.431            ;8644.879            ;-0.121              ;8689.266            ;7422.694            
29/07/2025   ;905003    ;BANQUES           ;7966.664            ;7981.444            ;-0.185              ;8024.098            ;6882.489            
29/07/2025   ;905004    ;ASSURANCES        ;16650.939           ;16607.464           ;0.262               ;16767.582           ;14456.087           
29/07/2025   ;905005    ;SERVICES FINANCIER;16388.958           ;16311.854           ;0.473               ;16605.931           ;12379.626           
29/07/2025   ;905008    ;SERVICES AUX CONSO;4216.545            ;4191.020            ;0.609               ;4216.545            ;3132.261            
29/07/2025   ;905009    ;DISTRIBUTION      ;6643.148            ;6602.933            ;0.609               ;6643.148            ;4934.863            
29/07/2025   ;905013    ;BIENS CONSOMMATION;10851.904           ;10840.407           ;0.106               ;10911.710           ;7913.264            
29/07/2025   ;905015    ;AGROALIMENT BOISSO;13680.976           ;13656.250           ;0.181               ;13721.127           ;9640.095            
29/07/2025   ;905016    ;PROD MENAGER SOIN ;3193.500            ;3198.475            ;-0.156              ;3325.105            ;2595.754            
29/07/2025   ;905017    ;INDUSTRIES        ;1836.729            ;1833.851            ;0.157               ;1868.457            ;1769.480            
29/07/2025   ;905018    ;BATIM MATE CONSTRU;792.615             ;787.396             ;0.663               ;838.631             ;759.567             
29/07/2025   ;905020    ;MATERIAUX DE BASE ;7059.197            ;7166.943            ;-1.503              ;7167.351            ;5047.171            
29/07/2025   ;905028    ;TUNINDEX20        ;5314.705            ;5319.959            ;-0.099              ;5322.721            ;4334.940            
30/07/2025   ;905001    ;TUNINDEX          ;11864.551           ;11848.822           ;0.133               ;11875.026           ;9852.655            
30/07/2025   ;905002    ;STES FINANCIERES  ;8653.816            ;8634.431            ;0.225               ;8689.266            ;7422.694            
30/07/2025   ;905003    ;BANQUES           ;7982.826            ;7966.664            ;0.203               ;8024.098            ;6882.489            
30/07/2025   ;905004    ;ASSURANCES        ;16674.706           ;16650.939           ;0.143               ;16767.582           ;14456.087           
30/07/2025   ;905005    ;SERVICES FINANCIER;16489.002           ;16388.958           ;0.610               ;16605.931           ;12379.626           
30/07/2025   ;905008    ;SERVICES AUX CONSO;4290.456            ;4216.545            ;1.753               ;4290.456            ;3132.261            
30/07/2025   ;905009    ;DISTRIBUTION      ;6759.594            ;6643.148            ;1.753               ;6759.594            ;4934.863            
30/07/2025   ;905013    ;BIENS CONSOMMATION;10871.553           ;10851.904           ;0.181               ;10911.710           ;7913.264            
30/07/2025   ;905015    ;AGROALIMENT BOISSO;13700.685           ;13680.976           ;0.144               ;13721.127           ;9640.095            
30/07/2025   ;905016    ;PROD MENAGER SOIN ;3203.418            ;3193.500            ;0.311               ;3325.105            ;2595.754            
30/07/2025   ;905017    ;INDUSTRIES        ;1822.813            ;1836.729            ;-0.758              ;1868.457            ;1769.480            
30/07/2025   ;905018    ;BATIM MATE CONSTRU;778.848             ;792.615             ;-1.737              ;838.631             ;759.567             
30/07/2025   ;905020    ;MATERIAUX DE BASE ;7015.358            ;7059.197            ;-0.621              ;7167.351            ;5047.171            
30/07/2025   ;905028    ;TUNINDEX20        ;5317.580            ;5314.705            ;0.054               ;5322.721            ;4334.940            
31/07/2025   ;905001    ;TUNINDEX          ;11834.989           ;11864.551           ;-0.249              ;11875.026           ;9852.655            
31/07/2025   ;905002    ;STES FINANCIERES  ;8630.723            ;8653.816            ;-0.267              ;8689.266            ;7422.694            
31/07/2025   ;905003    ;BANQUES           ;7964.150            ;7982.826            ;-0.234              ;8024.098            ;6882.489            
31/07/2025   ;905004    ;ASSURANCES        ;16627.369           ;16674.706           ;-0.284              ;16767.582           ;14456.087           
31/07/2025   ;905005    ;SERVICES FINANCIER;16369.362           ;16489.002           ;-0.726              ;16605.931           ;12379.626           
31/07/2025   ;905008    ;SERVICES AUX CONSO;4314.913            ;4290.456            ;0.570               ;4314.913            ;3132.261            
31/07/2025   ;905009    ;DISTRIBUTION      ;6798.126            ;6759.594            ;0.570               ;6798.126            ;4934.863            
31/07/2025   ;905013    ;BIENS CONSOMMATION;10838.047           ;10871.553           ;-0.308              ;10911.710           ;7913.264            
31/07/2025   ;905015    ;AGROALIMENT BOISSO;13658.892           ;13700.685           ;-0.305              ;13721.127           ;9640.095            
31/07/2025   ;905016    ;PROD MENAGER SOIN ;3193.192            ;3203.418            ;-0.319              ;3325.105            ;2595.754            
31/07/2025   ;905017    ;INDUSTRIES        ;1811.649            ;1822.813            ;-0.612              ;1868.457            ;1769.480            
31/07/2025   ;905018    ;BATIM MATE CONSTRU;770.670             ;778.848             ;-1.050              ;838.631             ;759.567             
31/07/2025   ;905020    ;MATERIAUX DE BASE ;6995.057            ;7015.358            ;-0.289              ;7167.351            ;5047.171            
31/07/2025   ;905028    ;TUNINDEX20        ;5306.266            ;5317.580            ;-0.213              ;5322.721            ;4334.940            
01/08/2025   ;905001    ;TUNINDEX          ;11851.408           ;11834.989           ;0.139               ;11875.026           ;9852.655            
01/08/2025   ;905002    ;STES FINANCIERES  ;8642.679            ;8630.723            ;0.139               ;8689.266            ;7422.694            
01/08/2025   ;905003    ;BANQUES           ;7977.702            ;7964.150            ;0.170               ;8024.098            ;6882.489            
01/08/2025   ;905004    ;ASSURANCES        ;16598.418           ;16627.369           ;-0.174              ;16767.582           ;14456.087           
01/08/2025   ;905005    ;SERVICES FINANCIER;16362.819           ;16369.362           ;-0.040              ;16605.931           ;12379.626           
01/08/2025   ;905008    ;SERVICES AUX CONSO;4333.531            ;4314.913            ;0.431               ;4333.531            ;3132.261            
01/08/2025   ;905009    ;DISTRIBUTION      ;6827.460            ;6798.126            ;0.431               ;6827.460            ;4934.863            
01/08/2025   ;905013    ;BIENS CONSOMMATION;10820.174           ;10838.047           ;-0.165              ;10911.710           ;7913.264            
01/08/2025   ;905015    ;AGROALIMENT BOISSO;13627.439           ;13658.892           ;-0.230              ;13721.127           ;9640.095            
01/08/2025   ;905016    ;PROD MENAGER SOIN ;3195.219            ;3193.192            ;0.064               ;3325.105            ;2595.754            
01/08/2025   ;905017    ;INDUSTRIES        ;1822.918            ;1811.649            ;0.622               ;1868.457            ;1769.480            
01/08/2025   ;905018    ;BATIM MATE CONSTRU;784.710             ;770.670             ;1.822               ;838.631             ;759.567             
01/08/2025   ;905020    ;MATERIAUX DE BASE ;7025.878            ;6995.057            ;0.441               ;7167.351            ;5047.171            
01/08/2025   ;905028    ;TUNINDEX20        ;5308.577            ;5306.266            ;0.044               ;5322.721            ;4334.940            
04/08/2025   ;905001    ;TUNINDEX          ;11848.122           ;11851.408           ;-0.028              ;11875.026           ;9852.655            
04/08/2025   ;905002    ;STES FINANCIERES  ;8664.383            ;8642.679            ;0.251               ;8689.266            ;7422.694            
04/08/2025   ;905003    ;BANQUES           ;7996.096            ;7977.702            ;0.231               ;8024.098            ;6882.489            
04/08/2025   ;905004    ;ASSURANCES        ;16568.547           ;16598.418           ;-0.180              ;16767.582           ;14456.087           
04/08/2025   ;905005    ;SERVICES FINANCIER;16515.657           ;16362.819           ;0.934               ;16605.931           ;12379.626           
04/08/2025   ;905008    ;SERVICES AUX CONSO;4363.905            ;4333.531            ;0.701               ;4363.905            ;3132.261            
04/08/2025   ;905009    ;DISTRIBUTION      ;6875.313            ;6827.460            ;0.701               ;6875.313            ;4934.863            
04/08/2025   ;905013    ;BIENS CONSOMMATION;10716.993           ;10820.174           ;-0.954              ;10911.710           ;7913.264            
04/08/2025   ;905015    ;AGROALIMENT BOISSO;13460.141           ;13627.439           ;-1.228              ;13721.127           ;9640.095            
04/08/2025   ;905016    ;PROD MENAGER SOIN ;3195.254            ;3195.219            ;0.001               ;3325.105            ;2595.754            
04/08/2025   ;905017    ;INDUSTRIES        ;1829.592            ;1822.918            ;0.366               ;1868.457            ;1769.480            
04/08/2025   ;905018    ;BATIM MATE CONSTRU;790.384             ;784.710             ;0.723               ;838.631             ;759.567             
04/08/2025   ;905020    ;MATERIAUX DE BASE ;7023.871            ;7025.878            ;-0.029              ;7167.351            ;5047.171            
04/08/2025   ;905028    ;TUNINDEX20        ;5305.008            ;5308.577            ;-0.067              ;5322.721            ;4334.940            
05/08/2025   ;905001    ;TUNINDEX          ;11814.676           ;11848.122           ;-0.282              ;11875.026           ;9852.655            
05/08/2025   ;905002    ;STES FINANCIERES  ;8691.904            ;8664.383            ;0.318               ;8691.904            ;7422.694            
05/08/2025   ;905003    ;BANQUES           ;8022.058            ;7996.096            ;0.325               ;8024.098            ;6882.489            
05/08/2025   ;905004    ;ASSURANCES        ;16649.742           ;16568.547           ;0.490               ;16767.582           ;14456.087           
05/08/2025   ;905005    ;SERVICES FINANCIER;16526.227           ;16515.657           ;0.064               ;16605.931           ;12379.626           
05/08/2025   ;905008    ;SERVICES AUX CONSO;4392.811            ;4363.905            ;0.662               ;4392.811            ;3132.261            
05/08/2025   ;905009    ;DISTRIBUTION      ;6920.855            ;6875.313            ;0.662               ;6920.855            ;4934.863            
05/08/2025   ;905013    ;BIENS CONSOMMATION;10515.676           ;10716.993           ;-1.878              ;10911.710           ;7913.264            
05/08/2025   ;905015    ;AGROALIMENT BOISSO;13144.916           ;13460.141           ;-2.342              ;13721.127           ;9640.095            
05/08/2025   ;905016    ;PROD MENAGER SOIN ;3186.183            ;3195.254            ;-0.284              ;3325.105            ;2595.754            
05/08/2025   ;905017    ;INDUSTRIES        ;1824.618            ;1829.592            ;-0.272              ;1868.457            ;1769.480            
05/08/2025   ;905018    ;BATIM MATE CONSTRU;787.019             ;790.384             ;-0.426              ;838.631             ;759.567             
05/08/2025   ;905020    ;MATERIAUX DE BASE ;6965.639            ;7023.871            ;-0.829              ;7167.351            ;5047.171            
05/08/2025   ;905028    ;TUNINDEX20        ;5282.176            ;5305.008            ;-0.430              ;5322.721            ;4334.940            
06/08/2025   ;905001    ;TUNINDEX          ;11749.389           ;11814.676           ;-0.553              ;11875.026           ;9852.655            
06/08/2025   ;905002    ;STES FINANCIERES  ;8670.405            ;8691.904            ;-0.247              ;8691.904            ;7422.694            
06/08/2025   ;905003    ;BANQUES           ;7999.486            ;8022.058            ;-0.281              ;8024.098            ;6882.489            
06/08/2025   ;905004    ;ASSURANCES        ;16628.992           ;16649.742           ;-0.125              ;16767.582           ;14456.087           
06/08/2025   ;905005    ;SERVICES FINANCIER;16548.573           ;16526.227           ;0.135               ;16605.931           ;12379.626           
